update,mean_loss,lr
1233,0.2841148441657424,5.612648221343874e-06
1234,0.0002718316382015473,5.533596837944665e-06
1235,0.6158785965853895,5.4545454545454545e-06
1236,0.012565165416162927,5.375494071146245e-06
1237,0.012566251123644179,5.296442687747036e-06
1238,0.1469510091774282,5.217391304347826e-06
1239,0.14046339424385224,5.138339920948617e-06
1240,0.292730591041618,5.059288537549407e-06
1241,0.48137418524129316,4.980237154150198e-06
1242,0.0039629265666007996,4.901185770750988e-06
1243,0.24054916069144383,4.822134387351779e-06
1244,0.11462895991280675,4.743083003952569e-06
1245,0.003988337626651628,4.66403162055336e-06
1246,0.02499487850582227,4.58498023715415e-06
1247,0.011656415856123203,4.505928853754941e-06
1248,0.00074298804247519,4.4268774703557315e-06
1249,0.001047798308718484,4.347826086956522e-06
1250,0.05720775899317232,4.268774703557313e-06
1251,0.014588901180104585,4.189723320158103e-06
1252,0.08398728227984975,4.110671936758893e-06
1253,0.010179349711506802,4.031620553359684e-06
1254,0.0008062080269155558,3.952569169960475e-06
1255,0.15129009456722997,3.8735177865612646e-06
1256,0.009325091086793691,3.7944664031620557e-06
1257,0.0028341855795588344,3.715415019762846e-06
1258,0.14524098247056827,3.636363636363636e-06
1259,0.43477703852113336,3.5573122529644273e-06
1260,0.02545904231374152,3.4782608695652175e-06
1261,0.2615851114751422,3.3992094861660078e-06
1262,0.1818521164241247,3.320158102766799e-06
1263,0.002346655193832703,3.241106719367589e-06
1264,0.0005681520779035054,3.1620553359683794e-06
1265,0.007929806528409244,3.08300395256917e-06
1266,0.04181508042529458,3.0039525691699607e-06
1267,0.0005704383847842109,2.9249011857707514e-06
1268,0.00022658490343019366,2.8458498023715416e-06
1269,0.010098344209836796,2.7667984189723323e-06
1270,0.001978712807613192,2.6877470355731226e-06
1271,0.05502424304722808,2.608695652173913e-06
1272,0.14027845654345583,2.5296442687747035e-06
1273,0.0013549353261623764,2.450592885375494e-06
1274,0.024322384922925266,2.3715415019762844e-06
1275,0.1552423036773689,2.292490118577075e-06
1276,0.0006965557595322025,2.2134387351778658e-06
1277,0.005233780717389891,2.1343873517786564e-06
1278,0.006415193297470978,2.0553359683794467e-06
1279,0.004266165786248166,1.9762845849802374e-06
1280,0.3727474563220312,1.8972332015810278e-06
1281,0.20488672409555875,1.818181818181818e-06
1282,0.2953859354602173,1.7391304347826088e-06
1283,0.17706740795983933,1.6600790513833994e-06
1284,0.19068200844048988,1.5810276679841897e-06
1285,0.001960972165761632,1.5019762845849804e-06
1286,0.058491089701419696,1.4229249011857708e-06
1287,0.1899388557922066,1.3438735177865613e-06
1288,0.25353567749152717,1.2648221343873517e-06
1289,0.17814574974727293,1.1857707509881422e-06
1290,0.010577078151982278,1.1067193675889329e-06
1291,0.0037464825545612257,1.0276679841897233e-06
1292,0.0021351319810491987,9.486166007905139e-07
1293,0.3591859037442191,8.695652173913044e-07
1294,0.001073694825208804,7.905138339920948e-07
1295,0.010240065394100384,7.114624505928854e-07
1296,0.006465288906838396,6.324110671936759e-07
1297,0.05958892681155703,5.533596837944664e-07
1298,0.04913690921966918,4.7430830039525696e-07
1299,0.1590157079481287,3.952569169960474e-07
1300,0.03591651406895835,3.1620553359683794e-07
1301,0.011895843359525315,2.3715415019762848e-07
1302,0.0104967240786209,1.5810276679841897e-07
1303,0.011105734622105956,7.905138339920948e-08
1304,0.0005813996831420809,0.0
